,Price,Close,High,Low,Open,Volume
0,Ticker,XOM,XOM,XOM,XOM,XOM
1,Date,XOM,XOM,XOM,XOM,XOM
2,2015-03-13 00:00:00,54.17097854614258,54.37120354371029,53.40236528022847,54.19035452296961,16799900
3,2015-03-16 00:00:00,54.74582290649414,54.81041113935372,53.78344000415115,54.06763414205285,13516200
4,2015-03-17 00:00:00,54.30661392211914,54.80394871643036,54.26785704169053,54.60372372398594,12979700
5,2015-03-18 00:00:00,55.59196090698242,55.78573060588366,53.88680529661684,53.95785385769609,18745700
6,2015-03-19 00:00:00,54.51977157592773,55.22379181976372,54.46809900910477,55.02356678303371,12738500
7,2015-03-20 00:00:00,54.60371398925781,55.15918154130037,54.50682919710802,54.6876781809795,36083500
8,2015-03-23 00:00:00,55.17858123779297,55.40464256482569,54.9073076453537,54.91376302057795,17450700
9,2015-03-24 00:00:00,54.59080505371094,55.40463058279489,54.57788937828827,55.09460509498805,10174300
10,2015-03-25 00:00:00,54.81040573120117,55.2689885453519,54.75227287792713,54.93312681096187,11934700
11,2015-03-26 00:00:00,54.46163177490234,55.26899704962976,54.31307439613521,55.09460831850593,14400700
12,2015-03-27 00:00:00,53.9836540222168,54.28722404773251,53.82218102377352,54.28076374802063,11579300
13,2015-03-30 00:00:00,55.30775833129883,55.43047945063455,54.41642869170982,54.42934437006586,15653200
14,2015-03-31 00:00:00,54.90084457397461,55.1204455869423,54.55206214652554,54.80395974505535,13354000
15,2015-04-01 00:00:00,54.55205535888672,55.54672995167899,54.42287888824522,55.35296031795026,14522300
16,2015-04-02 00:00:00,54.44870758056641,54.8620781423363,54.15805317047565,54.31306589919791,11297400
17,2015-04-06 00:00:00,54.98479461669922,55.31420097896225,54.38411474563879,54.99771521869862,10916400
18,2015-04-07 00:00:00,55.38525772094727,55.65653126997773,54.74582580458502,54.90729885916504,11836100
19,2015-04-08 00:00:00,54.29367828369141,55.48212208980573,54.26784201314927,55.41753387733277,16257100
20,2015-04-09 00:00:00,54.67477416992188,54.72644672712505,54.13222217482104,54.25494326623702,13281800
21,2015-04-10 00:00:00,55.26253128051758,55.57256168355879,54.75227588603758,55.13981512178062,13372400
22,2015-04-13 00:00:00,55.12045288085938,55.70821730705069,55.05586462895548,55.49507164077685,9880500
23,2015-04-14 00:00:00,55.95363616943359,56.50264844884971,55.24315577742971,55.28836803161816,15693800
24,2015-04-15 00:00:00,56.89018249511719,57.18083199529372,56.28304228932983,56.28304228932983,15332800
25,2015-04-16 00:00:00,56.66410827636719,56.94184203812505,56.26365345567108,56.76098813577634,9570800
26,2015-04-17 00:00:00,56.14740371704102,56.42513753331155,55.65006893932053,56.28304047460114,14430100
27,2015-04-20 00:00:00,56.34763336181641,56.9031010402854,56.24429317369719,56.27658482658667,11593600
28,2015-04-21 00:00:00,56.11511611938477,56.59307992567678,55.99239994448642,56.43806223985772,10100500
29,2015-04-22 00:00:00,56.48971557617188,56.70932142579186,55.76631473851759,56.21844210996341,8663600
30,2015-04-23 00:00:00,56.54141616821289,57.0839633697634,56.39285876144502,56.42515534962814,9866100
31,2015-04-24 00:00:00,56.17324066162109,56.42513820405083,55.97301567347591,56.31533772202064,8405700
32,2015-04-27 00:00:00,56.19908142089844,56.580155451666,56.03760837170547,56.45743928516048,10534600
33,2015-04-28 00:00:00,56.7093391418457,56.74809109833447,56.21845967266602,56.33472046989893,9633800
34,2015-04-29 00:00:00,56.75454711914062,56.88372358287002,56.16678287530958,56.51556524069841,12534100
35,2015-04-30 00:00:00,56.43159103393555,57.27124775494512,56.33470623942069,57.27124775494512,13947700
36,2015-05-01 00:00:00,57.38750839233398,57.45209661260859,56.64473153976268,56.74161633405726,12257100
37,2015-05-04 00:00:00,57.55546951293945,58.05280446986377,57.45212436836064,57.75569457085125,10343700
38,2015-05-05 00:00:00,57.23249053955078,58.18840794042551,57.17435769708732,58.11090405416074,11895000
39,2015-05-06 00:00:00,56.96123123168945,58.10445818796497,56.70287338184411,57.90423319502374,11273500
40,2015-05-07 00:00:00,56.58015823364258,56.90310434790739,56.14095132113176,56.83851611060776,9992500
41,2015-05-08 00:00:00,57.47794342041016,57.52961597720615,56.72225075639223,57.14208165676872,11390300
42,2015-05-11 00:00:00,56.51409149169922,57.67980106687003,56.42943285172831,57.65375110798937,11997800
43,2015-05-12 00:00:00,56.67040252685547,56.95694718818853,56.27966296864324,56.58574386260845,9788900
44,2015-05-13 00:00:00,56.37083435058594,57.13278218916801,56.26663945558477,56.83972379939861,8629400
45,2015-05-14 00:00:00,56.63785171508789,56.87880524260818,56.49457936438731,56.61180174509472,8791300
46,2015-05-15 00:00:00,56.88531494140625,57.06115098425423,56.39688921786495,56.52713905859,8422200
47,2015-05-18 00:00:00,56.55970764160156,56.95696103007414,56.51412143154033,56.85927487465028,6395400
48,2015-05-19 00:00:00,56.65088653564453,56.79415891750244,56.14292443162093,56.31224678913708,9777100
49,2015-05-20 00:00:00,56.74201965332031,56.91785562505688,56.59875233924787,56.91134189352406,7276600
50,2015-05-21 00:00:00,56.79413986206055,56.94392592970834,56.63133129521534,56.83972606203628,8357400
51,2015-05-22 00:00:00,56.34479904174805,56.72251619249462,56.33177653968146,56.65088000981771,7598400
52,2015-05-26 00:00:00,55.58284378051758,56.24710551625559,55.37444901349692,56.0321970153684,11289000
53,2015-05-27 00:00:00,55.42655181884766,55.93451377924362,55.20512957262278,55.55028792610636,10778300
54,2015-05-28 00:00:00,55.42655181884766,55.72611900142672,55.23769327511931,55.42655181884766,8038900
55,2015-05-29 00:00:00,55.48515701293945,55.73262921180988,55.27676224829878,55.42003458058733,14631300
