"Date","CLS.TO","SOXL","NVDA","XOM"
2022-05-31,0.667253961488693,0.0404041255124542,0.431999400900413,0.618267056121395
2022-06-01,0.504993402827404,0.275971038698277,0.51423486902841,0.275882520311671
2022-06-02,0.493282293374278,0.251667481940881,0.85701176857567,0.279533186372123
2022-06-03,0.529651157944466,0.720864626134007,0.753125541573721,0.145590090245521
2022-06-06,0.486510042200716,0.243271511476071,0.446709055656463,0.496247067935056
2022-06-07,0.485249130869211,0.365461808164508,0.438844880288748,0.504150319769008
2022-06-08,0.598751125542588,0.411190247351922,0.577823757539241,0.0332983611726597
2022-06-09,0.682661460055613,0.319234951479215,0.74055326008412,0.287276594787716
2022-06-10,0.611214647838404,0.12954292476035,0.87485531173236,0.168770453438899
2022-06-13,0.946549566249395,0.0136270993066639,0.912587388214645,0.37161518350795
2022-06-14,0.742975956021703,0.0627668114701585,0.549375350209423,0.0304394879137155
2022-06-15,0.808866273518345,0.170685104930975,0.795299469438964,0.0284638438479989
2022-06-16,0.991366750086911,0.141966981528734,0.834907002415885,0.0130659363264716
2022-06-17,0.502539751495312,0.321296371271076,0.600042269826175,0.000966172624221176
2022-06-20,0.833389729695755,NA,NA,NA
2022-06-21,0.662231629770442,0.421974705331037,0.763376961878478,0.00158178542258059
2022-06-22,0.68032461270199,0.154272271514837,0.499811424255497,0.00023371074307928
2022-06-23,0.635831561437762,0.459845887101802,0.479925081195851,0.000266079828199999
2022-06-24,0.806613409393243,0.856804211102852,0.83433351291473,0.0028898793138091
2022-06-27,0.909243639199055,0.528688523040987,0.519400632190999,0.0366622270962365
2022-06-28,0.788140180662721,0.79488050397901,0.805216806033231,0.0306463872862798
2022-06-29,0.648740557262079,0.587036385737151,0.581190002041466,0.0520420119907688
2022-06-30,0.518518802228264,0.249993484189359,0.533800177115817,0.209432966417437
2022-07-01,NA,0.450417036704097,0.676144766609079,0.276153250104263
2022-07-04,0.561046597872864,NA,NA,NA
2022-07-05,0.625125470542784,0.771165083733617,0.782527698941883,0.290643705707194
2022-07-06,0.685010682852288,0.723384689717384,0.611949107814718,0.058525159506489
2022-07-07,0.870503547746015,0.851828390432369,0.860883312617007,0.219280171798924
2022-07-08,0.645652248147946,0.224672007251314,0.487312367973971,0.0362969757685005
2022-07-11,0.573901313614424,0.858229425852867,0.774715368656394,0.04417212177535
2022-07-12,0.67482580765972,0.388061023988569,0.468662328509207,0.0604739750439016
2022-07-13,0.541348211656934,0.500678077915951,0.537704404429332,0.412181967855075
2022-07-14,0.554549433220132,0.875526319409484,0.630171230397492,0.559180848029624
2022-07-15,0.669643886445448,0.698815851355408,0.759692353113454,0.642724182607716
2022-07-18,0.655723955031651,0.805536900729183,0.700508261724026,0.843462055018742
2022-07-19,0.88960984484511,0.648102293992478,0.908359064859425,0.646247450949924
2022-07-20,0.857632390225352,0.0825660110258546,0.859377230539484,0.170301115964847
2022-07-21,0.787731329663612,0.0942297829280761,0.523658837683315,0.530931672423246
2022-07-22,0.798104518012363,0.516866772334393,0.852370273551187,0.261991833452821
2022-07-25,0.631720086446914,0.540450614416984,0.624006396121757,0.546132819116911
2022-07-26,0.977146522039197,0.476556699594431,0.740264446403571,0.183995870462952
2022-07-27,0.761836307199827,0.823555844594882,0.944494374130711,0.108082700193338
2022-07-28,0.877889239992049,0.26300582386715,0.460963464511839,0.0414901115408485
2022-07-29,0.537344869528557,0.102201240620934,0.425104230946747,0.12379411939991
2022-08-01,NA,0.156737324284482,0.463531881213822,0.172809350500186
2022-08-02,0.494145101403791,0.793480364253556,0.502853784874673,0.0307453067867911
2022-08-03,0.934470644024327,0.905113156206906,0.520141796685015,0.134078287218639
2022-08-04,0.68886455290419,0.267351516280605,0.494868629742742,0.155458957530706
2022-08-05,0.53425800028504,0.747853356623579,0.672443965928861,0.0303595267554739
2022-08-08,0.565165136218512,0.769018860716642,0.963972978257838,0.0218710776717409
2022-08-09,0.822317321832946,0.506355937434659,0.863145085250767,0.0415395529148264
2022-08-10,0.922107390031601,0.450894005922316,0.86275469146371,0.0262358639947594
2022-08-11,0.724382326551243,0.0901859651345592,0.604886615250649,0.0727274510233738
2022-08-12,0.554886950804909,0.275692558537165,0.772552542158772,0.0983131785780357
2022-08-15,0.558168514820663,0.0595890414475066,0.550150341024646,0.149898261901507
2022-08-16,0.623699737006445,0.765578420732006,0.60614645224713,0.0799091398631083
2022-08-17,0.737764089024037,0.798792488360805,0.779959363422461,0.0749471598789309
2022-08-18,0.828922687410508,0.623644528856407,0.696042690463165,0.345549916377615
2022-08-19,0.869786935225421,0.628840280853573,0.900865212376448,0.291522321537598
2022-08-22,0.73965225266204,0.308229623960159,0.867763862462008,0.430749361367807
2022-08-23,0.507263737109395,0.253722840064069,0.547671011732866,0.584167309068994
2022-08-24,0.674370110261178,0.136136137349348,0.523777722744159,0.0814126795875764
2022-08-25,0.700086693655132,0.828435330629132,0.86236717611268,0.0528624443382178
2022-08-26,0.961500567447155,0.630730364636675,0.971288285472909,0.207346595619181
2022-08-29,0.599864840906432,0.0879493455196454,0.633976221140603,0.112225372104681
2022-08-30,0.90388591762034,0.0309147398085153,0.53497834202417,0.595678133307591
2022-08-31,0.77581558072745,0.0262565147833215,0.531489985403205,0.236378059676339
2022-09-01,0.953739379437655,0.22622126320168,0.872108107219424,0.325849983988107
2022-09-02,0.695354748049869,0.721093463544579,0.388095747596438,0.298349091772489
2022-09-06,0.647090987313106,0.387314702745518,0.34494593494305,0.175037856671343
2022-09-07,0.819212411599784,0.94710452288122,0.633384842605308,0.154533840658133
2022-09-08,0.538421353879785,0.87985438871632,0.684106310779208,0.273062012014886
2022-09-09,0.755094392276645,0.733841419587602,0.730053242278505,0.411651849398177
2022-09-12,0.809861011639331,0.421917837425902,0.56666722474618,0.255792774994808
2022-09-13,0.870376062256764,0.883263920941462,0.927264569196451,0.765211550058524
2022-09-14,0.633299740280144,0.281273038076622,0.509355652082186,0.862386671410708
2022-09-15,0.532295645922767,0.185309324198954,0.349302895783451,0.885185597968152
2022-09-16,0.769047564542848,0.333318981733013,0.72340500313605,0.623893532580886
2022-09-19,0.6235232608988,0.787838161608452,0.638195935213867,0.308555792372284
2022-09-20,0.729560180805537,0.909943637639457,0.387083334330145,0.275139218055089
2022-09-21,0.577549179541134,0.652395978632665,0.556256982362218,0.233012102958267
2022-09-22,0.493009996454665,0.897835114248348,0.714429170043363,0.0677351830762412
2022-09-23,0.741326410283709,0.363355794605549,0.55899542656275,0.099155433046327
2022-09-26,0.641561755455766,0.245341231243468,0.524774278537187,0.00193530438592143
2022-09-27,0.791687716447247,0.915557517948447,0.732825087821265,0.012805017509301
2022-09-28,0.890510302787845,0.906503589667849,0.805502119666368,0.139332234317671
2022-09-29,0.673655795090114,0.922963328431765,0.782079202421632,0.0252812155812504
2022-09-30,0.684334805428245,0.606719936959364,0.468058154186565,0.0346794030640924
2022-10-03,0.849850197519277,0.893513068825265,0.831450773068932,0.392050854453028
2022-10-04,0.930015489171336,0.775898082528604,0.909523914635124,0.0301281879222542
2022-10-05,0.670468324063224,0.220696128664008,0.524822526740078,0.00247647153762451
2022-10-06,0.672689109535512,0.543172679927273,0.498766758395716,0.000194629746927097
2022-10-07,0.607378051012854,0.890773250381225,0.956218402350485,0.000483056709588296
2022-10-10,NA,0.30596761099775,0.723944821315946,0.00309712990958289
2022-10-11,0.944036318875015,0.0877865304929295,0.500514463419562,0.00256458617679796
2022-10-12,0.765833537808897,0.279247310567786,0.495300578517034,0.000921035578498636
2022-10-13,0.85019980895813,0.892025352545875,0.887781175638337,0.00239251113841734
2022-10-14,0.728038450366686,0.819794364285416,0.921186962206036,0.110582493050357
2022-10-17,0.936985419300204,0.814112930956372,0.933127894716948,0.108597759359191
2022-10-18,0.781166449932245,0.514088385092834,0.59992187901565,0.37736653487531
2022-10-19,0.567908600470161,0.531300079148067,0.605447968197959,0.536489085675833
2022-10-20,0.617657403784666,0.658018439867187,0.627299240053272,0.129368091235223
2022-10-21,0.559403107210393,0.956152653109755,0.714207109298152,0.127068794980446
2022-10-24,0.864573940127863,0.685671396388868,0.582302674967879,0.0284210276900629
2022-10-25,0.995232390961483,0.58225380290838,0.878859449249354,0.133981891335214
2022-10-26,0.760786260400319,0.86994183373212,0.757159216437725,0.0545534490758507
2022-10-27,0.691491776897896,0.922235042118839,0.667157851104888,0.0371827002740432
2022-10-28,0.649487332084998,0.934021055596829,0.835214111653781,0.13837960044018
2022-10-31,0.656359907580454,0.849305492152054,0.736847198943823,0.0393326336535933
2022-11-01,0.476539987509783,0.634903260789266,0.477049091405375,0.039218464587084
2022-11-02,0.758904907832584,0.839901193263598,0.707977006419312,0.55701831781116
2022-11-03,0.742097874513584,0.503825999243635,0.607267457764034,0.244262910181292
2022-11-04,0.54387025369219,0.950008004081638,0.881860412388461,0.169845924035712
2022-11-07,0.459492437148062,0.597792392749567,0.437993102518426,0.0869014829893133
2022-11-08,0.566042486164596,0.392348165491726,0.545692916498219,0.128422807516118
2022-11-09,0.619802310857059,0.815278229386968,0.944841576916232,0.854666726673915
2022-11-10,0.590606229574532,0.728667040641196,0.980256873767753,0.389901179382267
2022-11-11,0.485386562183261,0.0769334321700742,0.554220198967119,0.702984358223668
2022-11-14,0.571062703814148,0.210927376501863,0.565623409793078,0.167543841038893
2022-11-15,0.624086463352778,0.0495070885822527,0.436052990644191,0.146253793091322
2022-11-16,0.471937495957691,0.852604343168427,0.862823485888136,0.305783609989228
2022-11-17,0.741083981925241,0.377609731528964,0.646178888496862,0.121482327715506
2022-11-18,0.528036188889033,0.429067502528644,0.653102469826371,0.220015862101597
2022-11-21,0.630743496445028,0.464870693343519,0.555802115552153,0.207344918569672
2022-11-22,0.507772472548396,0.906505037101719,0.732815845922008,0.523818631186789
2022-11-23,0.547141216683719,0.522734104081927,0.583562574255065,0.51325565436158
2022-11-24,0.556825059657571,NA,NA,NA
2022-11-25,0.655551509336159,0.768894468636331,0.660107461206255,0.627161657899783
2022-11-28,0.796040373712453,0.846363143871951,0.730303524095211,0.904504888940178
2022-11-29,0.653316831285836,0.38887216374159,0.605927451733259,0.514828225156468
2022-11-30,0.908571611318135,0.907541545547505,0.889974108615856,0.529614907473709
2022-12-01,0.506458101645737,0.374089045190499,0.416267799748797,0.34196003671291
2022-12-02,0.566359329184852,0.438442580584729,0.660931497425917,0.415043831784994
2022-12-05,0.967474335695571,0.521383565663471,0.641207052434864,0.388331800766915
2022-12-06,0.573034794329788,0.625206543394195,0.78104157796992,0.067057209024055
2022-12-07,0.54411003368419,0.856487067030894,0.454984361512912,0.0279739181156114
2022-12-08,0.953439497981478,0.949602031633259,0.864325789371434,0.0852185777080164
2022-12-09,0.645407327170439,0.598149243333118,0.647547557727592,0.0435927773185454
2022-12-12,0.69515995628829,0.776227544107455,0.772484910949683,0.475571532241731
2022-12-13,0.985891092401435,0.508568977548744,0.731360531562596,0.160969643149713
2022-12-14,0.544595910054885,0.907975930918007,0.73167670072751,0.076754347192752
2022-12-15,0.967555263283247,0.861526979666984,0.877104896532141,0.152823093241036
2022-12-16,0.758663555583542,0.204377561292766,0.735021161058477,0.412033538889131
2022-12-19,0.842599294467543,0.136114692337554,0.700490467358158,0.540281487423934
2022-12-20,0.572463073390183,0.473882852113454,0.614511847450536,0.771141674980051
2022-12-21,0.813906656828703,0.940361803991781,0.738495006590475,0.551088943816636
2022-12-22,0.874854910637588,0.923807535894222,0.94826976032484,0.84119921690445
2022-12-23,0.518548082670511,0.545446177846779,0.505123332483765,0.842786949433914
2022-12-27,NA,0.442002847341887,0.919040917064049,0.387604080359945
2022-12-28,0.67515532977335,0.283618059097782,0.404458077801929,0.581828100401145
2022-12-29,0.896197168190886,0.948918919807495,0.8504427419645,0.2465714744396
2022-12-30,0.770553289765598,0.501255995870499,0.497069600442226,0.249093101391286
2023-01-03,0.762417589525625,0.708541870301718,0.539704081408417,0.872045797843707
2023-01-04,0.769177603582598,0.837219395502748,0.76686178145324,0.285753500842618
2023-01-05,0.840646174405597,0.912549047521289,0.69707597973134,0.674662842884922
2023-01-06,0.842197340869267,0.911984036396648,0.822459112574051,0.42314357718079
