"Date","P_MA","P_Risk","P_Econ","f_hybrid","AdjClose"
2018-03-31,0.146269270993045,0.440653636962877,0.491923859,0.333153934982369,13.3299999237061
2018-04-30,0.356252527730782,0.647699767870706,0.496948026,0.500970523440595,14.7799997329712
2018-05-31,0.550246433148564,0.51949705066975,0.501116035,0.528120600527325,15.6099996566772
2018-06-30,0.756607002837207,0.514443968054744,0.505414465,0.60950328135678,15.6300001144409
2018-07-31,0.783723734960283,0.623033156217456,0.50956823,0.664616402471096,15.3800001144409
2018-08-31,0.784288189418335,0.497160180781049,0.511899186,0.614959185279754,16.0499992370605
2018-09-30,0.703704190276856,0.805234138999416,0.514212833,0.706417898310509,13.9899997711182
2018-10-31,0.557864493528187,0.440082835374943,0.516456123,0.502470156161252,13.6599998474121
2018-11-30,0.369157361925523,0.428581386985436,0.520241896,0.423143878764384,13.6599998474121
2018-12-31,0.247715563296845,0.662843218669107,0.523914007,0.469006314186381,11.960000038147
2019-01-31,0.203699112774002,0.69163892221065,0.527690167,0.463673247393861,13.0600004196167
2019-02-28,0.151228274951272,0.418840414802364,0.533378227,0.334703121301455,12.1099996566772
2019-03-31,0.144509073762798,0.489262093915406,0.53853206,0.361214879071281,11.289999961853
2019-04-30,0.0749865184822806,0.675603112746236,0.544202331,0.409076318691407,9.55000019073486
2019-05-31,0.0421549778884447,0.476013246244222,0.550267558,0.317320801253067,8.5
2019-06-30,0.033922464475463,0.644467511769741,0.556505413,0.382657073098082,8.9399995803833
2019-07-31,0.0519890335759309,0.696018224085838,0.562516282,0.411706159464708,9.39000034332275
2019-08-31,0.09628803893629,0.474348435582604,0.566693919,0.341593373607558,8.64000034332275
2019-09-30,0.157316316986216,0.673913043814752,0.570822348,0.446656213920387,9.5
2019-10-31,0.216700327421599,0.419427344158141,0.574817548,0.369414578231896,9.53999996185303
2019-11-30,0.390748567667692,0.574904261378541,0.570883958,0.500437923218493,10.3299999237061
2019-12-31,0.519573336790806,0.461952186429116,0.567065697,0.506023348687969,10.7700004577637
2020-01-31,0.727438789821113,0.645788349607254,0.56314341,0.661919537771347,11.9799995422363
2020-02-29,0.659821751404409,0.808582477104382,0.528095859,0.692980863203516,8.46000003814697
2020-03-31,0.320458216737053,0.680349235896707,0.495054202,0.499333821453504,4.94000005722046
2020-04-30,0.144715209827665,0.611379312186005,0.459765826,0.394390974005468,8.6899995803833
2020-05-31,0.176051217264223,0.31171536430474,0.493092646,0.293725161827585,9.38000011444092
2020-06-30,0.471281591165565,0.2993483628745,0.527591513,0.413770284216026,9.31999969482422
2020-07-31,0.63084262882065,0.395398500418182,0.560738644,0.522644180495533,11.0600004196167
2020-08-31,0.67407340081507,0.364375096398152,0.568106378,0.529000674485289,10.3900003433228
2020-09-30,0.670769370745691,0.612396464813994,0.575455424,0.628357419023874,9.19999980926514
2020-10-31,0.444603359921629,0.65844940194683,0.582523469,0.557725798547384,7.82999992370605
2020-11-30,0.406126859880156,0.692658296241202,0.593650474,0.558244157248543,9.77999973297119
2020-12-31,0.504583220457782,0.426339420365393,0.604320771,0.49323321052927,10.2700004577637
2021-01-31,0.73089470787203,0.425097549278918,0.615238461,0.585444595060379,10.3699998855591
2021-02-28,0.746809285292216,0.389876367784071,0.628587103,0.580391681830515,10.5500001907349
2021-03-31,0.66707827991958,0.425494509912605,0.640478042,0.565124724332874,10.5
2021-04-30,0.6277321542033,0.59932043102188,0.653466324,0.621514298890072,10.2399997711182
2021-05-31,0.593269948383952,0.434032385671677,0.662978133,0.543516560222252,10.3599996566772
2021-06-30,0.521029218907759,0.805011029074823,0.672673118,0.664950722793033,9.72000026702881
2021-07-31,0.586617555790976,0.820476740786822,0.681921391,0.699221996831119,11.0299997329712
2021-08-31,0.680267221589975,0.611717605322301,0.696224599,0.65603885056491,11.9700002670288
2021-09-30,0.749165521595318,0.653584088897914,0.71015037,0.703129918197293,11.25
2021-10-31,0.753988724704132,0.550353121148349,0.723268945,0.666390527340992,12.1999998092651
2021-11-30,0.77162329160985,0.47787492962451,0.730075832,0.645814454893744,13.0900001525879
2021-12-31,0.863931310783792,0.429781289762193,0.736552486,0.664795537418394,14.1000003814697
2022-01-31,0.931075808434725,0.614006141893891,0.74313141,0.766659062131446,15.8299999237061
2022-02-28,0.947183374580209,0.617263353907465,0.752022411,0.77618317359507,15.0699996948242
2022-03-31,0.941539585342146,0.594080330354706,0.759854519,0.766218870078741,14.8699998855591
2022-04-30,0.877162843215787,0.576378847237899,0.768325254,0.735081726981474,14.4399995803833
2022-05-31,0.785975153352049,0.534373578521565,0.77460762,0.683061016749446,13.9799995422363
2022-06-30,0.570567417794507,0.65380472813315,0.780964695,0.645941797371063,12.5200004577637
2022-07-31,0.440902520261345,0.755162737131509,0.787009824,0.635828067757142,13.4899997711182
2022-08-31,0.374607694964195,0.436758468468052,0.792980855,0.483142636372899,13.5500001907349
2022-09-30,0.301885945454883,0.684075070327707,0.798819832,0.554148372713036,11.6400003433228
2022-10-31,0.358740897671696,0.759683167350581,0.804366453,0.608242916608911,14.9499998092651
2022-11-30,0.436798242731863,0.338765172092835,0.809613346,0.472148035129879,15.0100002288818
2022-12-31,0.701789408423193,0.400926609357494,0.81456662,0.603999731112275,15.2600002288818
2023-01-31,0.835024855710946,0.554713235293517,0.819599244,0.719815085201785,17.7199993133545
2023-02-28,0.907347229805787,0.425798716529819,0.822977462,0.697853870934243,17.6299991607666
2023-03-31,0.94222382444122,0.577049751855716,0.826012592,0.772911948918774,17.4300003051758
2023-04-30,0.853626623872969,0.749438750231852,0.829310164,0.807088182441928,14.6999998092651
2023-05-31,0.798857119701349,0.625595955080957,0.834790668,0.736739363512922,17.3099994659424
2023-06-30,0.805338378533554,0.477162780205875,0.840305787,0.681061620895772,19.2299995422363
2023-07-31,0.992528547532988,0.738748334960535,0.845500228,0.86161079859741,28.9799995422363
2023-08-31,0.999703549324843,0.216266277318078,0.848826291,0.656153188857168,31.5
2023-09-30,0.999983186873373,0.280754038995401,0.852082174,0.68271132514751,33.2400016784668
2023-10-31,0.999976807699563,0.510810823665845,0.855183206,0.775351693746163,32.3699989318848
2023-11-30,0.99997413258742,0.16890109542881,0.858332907,0.639216672606492,36.560001373291
2023-12-31,0.999971244915102,0.252586330838956,0.861326245,0.673288279301623,38.810001373291
2024-01-31,0.999996936146086,0.530995813451724,0.864346679,0.785266435639124,46.2099990844727
2024-02-29,0.999999924439603,0.400120481657986,0.867934119,0.733634986239036,57.6800003051758
2024-03-31,0.999999998188601,0.138828269908401,0.871224602,0.629776227638801,60.8600006103516
2024-04-30,0.999999999121964,0.260107184141463,0.874650683,0.678973009905371,59.6100006103516
2024-05-31,0.999999999751771,0.14145227788504,0.877625451,0.632106001254724,76.1900024414062
2024-06-30,0.999999999899161,0.0904692294971797,0.880634473,0.612314586358536,78.3399963378906
2024-07-31,0.999999999947226,0.100910753037268,0.883488299,0.617061960993798,72.4100036621094
2024-08-31,0.999999985488632,0.0241043262698377,0.886235556,0.586888835903388,68.620002746582
2024-09-30,0.999993794084243,0.0465607973292688,0.888924349,0.596406706365405,69.1399993896484
2024-10-31,0.999999426113189,0.234259377957157,0.891460584,0.671995638428138,95.2799987792969
2024-11-30,0.999999999980028,0.0548692508299191,0.891462827,0.600240265723979,120.370002746582
2024-12-31,1,0.00656319697802253,0.891453856,0.580916049991209,132.660003662109
