"Date","P_MA","P_Risk","f_technical","AdjClose"
2010-02-28,NA,NA,NA,10.7299995422363
2010-03-31,NA,NA,NA,11.1000003814697
2010-04-30,NA,NA,NA,10.0200004577637
2010-05-31,NA,NA,NA,9.6899995803833
2010-06-30,NA,NA,NA,8.60000038146973
2010-07-31,NA,0.664018416848038,NA,9.14000034332275
2010-08-31,NA,0.644439699841088,NA,8.03999996185303
2010-09-30,NA,0.708771652047259,NA,8.64000034332275
2010-10-31,NA,0.470941636107147,NA,8.59000015258789
2010-11-30,NA,0.594957686424016,NA,9.13000011444092
2010-12-31,0.411564861395553,0.533442570382244,0.472503715888898,9.64999961853027
2011-01-31,0.52913358155022,0.45215875890107,0.490646170225645,9.86999988555908
2011-02-28,0.699517183562205,0.81375444660195,0.756635815082078,11.5100002288818
2011-03-31,0.760119210450092,0.764304964139562,0.762212087294827,10.3999996185303
2011-04-30,0.788487645954231,0.488119791555351,0.638303718754791,10.4700002670288
2011-05-31,0.684421502393837,0.596097642009267,0.640259572201552,9.94999980926514
2011-06-30,0.534113573366891,0.715225809752979,0.624669691559935,8.44999980926514
2011-07-31,0.378912493873175,0.44365116789485,0.411281830884013,8.39000034332275
2011-08-31,0.250521436928287,0.5172131835999,0.383867310264093,8.18000030517578
2011-09-30,0.215852850908303,0.46411788023475,0.339985365571526,7.6100001335144
2011-10-31,0.213604598849711,0.737262653790032,0.475433626319871,8.27000045776367
2011-11-30,0.241098474885379,0.532022511575654,0.386560493230517,8.48999977111816
2011-12-31,0.267632689401371,0.736414542093813,0.502023615747592,7.48999977111816
2012-01-31,0.308779053346392,0.733253620125136,0.521016336735764,8.53999996185303
2012-02-29,0.412372352374415,0.560000905501797,0.486186628938106,9.28999996185303
2012-03-31,0.601886870920179,0.429886303117972,0.515886587019075,9.59000015258789
2012-04-30,0.657385964975059,0.645130164955568,0.651258064965313,8.85000038146973
2012-05-31,0.565045987489193,0.683440697274021,0.624243342381607,7.51000022888184
2012-06-30,0.405925948229737,0.428249532925255,0.417087740577496,7.40000009536743
2012-07-31,0.327026071258513,0.544673211569194,0.435849641413853,7.6399998664856
2012-08-31,0.349591932047114,0.524095107123892,0.436843519585503,7.69000005722046
2012-09-30,0.332736670913551,0.546147597527764,0.439442134220658,7.03000020980835
2012-10-31,0.322821954709163,0.613932163249846,0.468377058979505,7.25
2012-11-30,0.318827216817277,0.533822038005584,0.42632462741143,7.34999990463257
2012-12-31,0.386788110812334,0.753927020400767,0.570357565606551,8.06999969482422
2013-01-31,0.445632421050498,0.592790111014866,0.519211266032682,7.78999996185303
2013-02-28,0.552513918841133,0.646059968508686,0.59928694367491,8.42000007629395
2013-03-31,0.591458960381542,0.679926652720838,0.63569280655119,8.19999980926514
2013-04-30,0.665039373579718,0.574443142219297,0.619741257899507,8.69999980926514
2013-05-31,0.70992092258964,0.645106113993926,0.677513518291783,9.5600004196167
2013-06-30,0.778308014808038,0.444534792563025,0.611421403685531,9.90999984741211
2013-07-31,0.847160282118846,0.639620281628546,0.743390281873695,10.8800001144409
2013-08-31,0.877252624325474,0.533186916934577,0.705219770630026,11.1999998092651
2013-09-30,0.889354716849422,0.721458960692921,0.805406838771172,11.3400001525879
2013-10-31,0.872602348108707,0.670916777134807,0.771759562621757,11.4499998092651
2013-11-30,0.814698423547399,0.793718042824632,0.804208233186016,10.710000038147
2013-12-31,0.756453520445558,0.490757013933617,0.623605267189587,11.039999961853
2014-01-31,0.674439440815081,0.44545311761234,0.55994627921371,11.0500001907349
2014-02-28,0.638763196420861,0.530180838619641,0.584472017520251,10.8400001525879
2014-03-31,0.645274948860918,0.806092081595512,0.725683515228215,12.1000003814697
2014-04-30,0.663738712303868,0.444261020618269,0.553999866461069,12.1599998474121
2014-05-31,0.745704698555083,0.5654422640254,0.655573481290242,12.8500003814697
2014-06-30,0.772649626604949,0.50161610580089,0.637132866202919,13.4200000762939
2014-07-31,0.731386146461245,0.801174110666192,0.766280128563719,11.6999998092651
2014-08-31,0.655130094101922,0.420266755123403,0.537698424612662,11.960000038147
2014-09-30,0.487710805674335,0.560092275130485,0.52390154040241,11.3500003814697
2014-10-31,0.524979203333842,0.657827256923562,0.591403230128702,12.3800001144409
2014-11-30,0.518949250082109,0.400013572735795,0.459481411408952,12.2799997329712
2014-12-31,0.651354810523171,0.682077381136618,0.666716095829894,13.6499996185303
2015-01-31,0.726942770401988,0.455266418688832,0.59110459454541,14.2399997711182
2015-02-28,0.81178740570507,0.42249246306273,0.6171399343839,14.6899995803833
2015-03-31,0.807679169534521,0.748764863635078,0.7782220165848,14.0600004196167
2015-04-30,0.799659334261895,0.507056548231786,0.65335794124684,14.7299995422363
2015-05-31,0.82285820163147,0.581144193951289,0.702001197791379,15.9099998474121
2015-06-30,0.83236748823497,0.782303255673375,0.807335371954172,14.539999961853
2015-07-31,0.885694777307937,0.777132784405278,0.831413780856608,17.5200004577637
2015-08-31,0.853314019683574,0.590494403730369,0.721904211706971,16.0799999237061
2015-09-30,0.896135111413153,0.447554063424879,0.671844587419016,17.1800003051758
2015-10-31,0.733346213024887,0.665311758379496,0.699328985702191,14.6599998474121
2015-11-30,0.608259082254587,0.414512004635523,0.511385543445055,15.0600004196167
2015-12-31,0.419660667978959,0.389540102273089,0.404600385126024,15.3000001907349
2016-01-31,0.299607721437609,0.685871384439409,0.492739552938509,12.6999998092651
2016-02-29,0.238213321838051,0.54679723337556,0.392505277606806,13.9300003051758
2016-03-31,0.178604143526931,0.470688343368933,0.324646243447932,14.2600002288818
