"Date","P_MA","P_Risk","f_technical","AdjClose"
2016-06-30,0.526868339690386,0.494767512247665,0.510817925969026,1.70189428329468
2016-07-31,0.585162305788527,0.696018755262695,0.640590530525611,2.29300761222839
2016-08-31,0.625712255817027,0.466994561686839,0.546353408751933,2.62764716148376
2016-09-30,0.686942007716998,0.468096776802733,0.577519392259865,2.93785905838013
2016-10-31,0.702119204467893,0.717896203041532,0.710007703754713,2.79496550559998
2016-11-30,0.726764494918626,0.61060974345751,0.668687119188068,3.40195679664612
2016-12-31,0.732416667684661,0.636804430938263,0.684610549311462,3.48683834075928
2017-01-31,0.769426993867525,0.619616789903096,0.69452189188531,4.10177659988403
2017-02-28,0.783650804018507,0.469915819392812,0.626783311705659,4.43319225311279
2017-03-31,0.819796906205306,0.53648209724363,0.678139501724468,5.01093435287476
