"Date","P_MA","P_Risk","f_technical","AdjClose"
2010-02-28,NA,NA,NA,0.371385395526886
2010-03-31,NA,NA,NA,0.398895442485809
2010-04-30,NA,NA,NA,0.360152155160904
2010-05-31,NA,NA,NA,0.301234722137451
2010-06-30,NA,NA,NA,0.23406445980072
2010-07-31,NA,0.476165304575712,NA,0.210680961608887
2010-08-31,NA,0.656534253511296,NA,0.213890448212624
2010-09-30,NA,0.815620968651499,NA,0.267764240503311
2010-10-31,NA,0.545727558553356,NA,0.275558710098267
2010-11-30,NA,0.617338666106432,NA,0.312009453773499
2010-12-31,0.50231157614211,0.597868157444572,0.550089866793341,0.353045344352722
2011-01-31,0.520959325209144,0.857609700690686,0.689284512949915,0.548366546630859
2011-02-28,0.535117664779384,0.753142266173041,0.644129965476212,0.51948094367981
2011-03-31,0.540426756773025,0.749525464689705,0.644976110731365,0.423195838928223
2011-04-30,0.530937857490739,0.457698419518914,0.494318138504826,0.458500415086746
2011-05-31,0.522661130363918,0.525323387889151,0.523992259126535,0.459417432546616
2011-06-30,0.515121132542691,0.672709773930661,0.593915453236676,0.365424901247025
2011-07-31,0.501122371891962,0.544142499771815,0.522632435831889,0.317052960395813
2011-08-31,0.486367771912562,0.543210149395784,0.514788960654173,0.305132061243057
2011-09-30,0.479426865511092,0.450286256277459,0.464856560894276,0.286792069673538
2011-10-31,0.47995136815486,0.800790313292176,0.640370840723518,0.339290291070938
2011-11-30,0.483414113934461,0.612253726671928,0.547833920303194,0.358318209648132
2011-12-31,0.486725718479906,0.663246697828963,0.574986208154435,0.317740797996521
2012-01-31,0.491036329997036,0.595336551802988,0.543186440900012,0.338602542877197
2012-02-29,0.493705503404625,0.479983476331175,0.4868444898679,0.347314119338989
2012-03-31,0.498108694037075,0.5242077130255,0.511158203531287,0.353045344352722
2012-04-30,0.49807047870447,0.792105102152683,0.645087790428576,0.298025131225586
2012-05-31,0.496508750684035,0.4765060264628,0.486507388573418,0.284957945346832
2012-06-30,0.494502978854655,0.721090404886468,0.607796691870562,0.316823840141296
2012-07-31,0.495673006390241,0.478769139082566,0.487221072736404,0.310404777526855
2012-08-31,0.498385704454056,0.591922684338226,0.545154194396141,0.32163804769516
2012-09-30,0.497072320363272,0.534443952296594,0.515758136329933,0.30581983923912
2012-10-31,0.495439005869897,0.760179061054057,0.627809033461977,0.274641752243042
2012-11-30,0.493251861369728,0.492934781087866,0.493093321228797,0.274412482976913
2012-12-31,0.492066355136914,0.69212669085688,0.592096522996897,0.28287398815155
2013-01-31,0.493913021166024,0.545671423371229,0.519792222268626,0.28287398815155
2013-02-28,0.49653722604686,0.688649982640634,0.592593604343747,0.292103141546249
2013-03-31,0.498934557411382,0.590476037693088,0.544705297552235,0.29784169793129
2013-04-30,0.50154953823123,0.846990474856849,0.67427000654404,0.319663405418396
2013-05-31,0.504138736521321,0.656707127202237,0.580422931861779,0.335913479328156
2013-06-30,0.506393023973858,0.804506560657872,0.655449792315865,0.327586978673935
2013-07-31,0.507278501271113,0.502381488385253,0.504829994828183,0.336919903755188
2013-08-31,0.507496012593654,0.541653549672831,0.524574781133242,0.344152897596359
2013-09-30,0.509372971519457,0.667773575898434,0.588573273708945,0.364882618188858
2013-10-31,0.509280924938928,0.759080458040295,0.634180691489612,0.356206029653549
2013-11-30,0.509182261984457,0.586069349938029,0.547625805961243,0.365820556879044
2013-12-31,0.508275372779848,0.571253734142058,0.539764553460953,0.377704173326492
2014-01-31,0.50761987998881,0.748613106669616,0.628116493329213,0.37015950679779
2014-02-28,0.510303568311172,0.853331028415702,0.681817298363437,0.433345943689346
2014-03-31,0.511543380586173,0.653372961903197,0.582458171244685,0.424171477556229
2014-04-30,0.514693865845809,0.504849273424069,0.509771569634939,0.437434196472168
2014-05-31,0.513704853565377,0.515798577405416,0.514751715485396,0.449986457824707
2014-06-30,0.512752274578761,0.653025363964576,0.582888819271668,0.441114366054535
2014-07-31,0.50934340059337,0.724552540508201,0.616947970550786,0.416370123624802
2014-08-31,0.50793766343879,0.831508817694401,0.669723240566596,0.462765783071518
2014-09-30,0.506337362878629,0.696611029332373,0.601474196105501,0.440914899110794
2014-10-31,0.508245620179531,0.659225239328247,0.583735429753889,0.466963469982147
2014-11-30,0.508624063392664,0.668042381767014,0.588333222579839,0.501137673854828
2014-12-31,0.509823285597174,0.669462184142488,0.589642734869831,0.481179237365723
2015-01-31,0.50742079026804,0.693939279477904,0.600680034872972,0.460780024528503
2015-02-28,0.507775840784682,0.807278159561935,0.657527000173308,0.529417037963867
2015-03-31,0.50802892778428,0.701078426872984,0.604553677328632,0.504232227802277
2015-04-30,0.512168879239328,0.599359809963992,0.55576434460166,0.53482860326767
2015-05-31,0.510747635245704,0.529982487809223,0.520365061527463,0.533142030239105
2015-06-30,0.508339040279629,0.733917467568225,0.621128253923927,0.486719876527786
2015-07-31,0.502623088186432,0.525061895289563,0.513842491737998,0.482847541570663
2015-08-31,0.501840604847257,0.80733757380253,0.654589089324894,0.544080793857574
2015-09-30,0.507910151630778,0.684935488458355,0.596422820044566,0.599111378192902
2015-10-31,0.520485745809962,0.730529491837631,0.625507618823797,0.68952476978302
2015-11-30,0.533730299667174,0.613566561466451,0.573648430566813,0.770945370197296
2015-12-31,0.544023760421697,0.674801222337464,0.609412491379581,0.804125249385834
2016-01-31,0.540847757823911,0.86056478886591,0.700706273344911,0.714588105678558
2016-02-29,0.535481468771536,0.505536235310798,0.520508852041167,0.76509016752243
2016-03-31,0.533512304844782,0.647209491398211,0.590360898121497,0.872432231903076
