"","P_MA","P_Risk","f_technical"
"2017-09-01",0.217389598762085,0.746134803375814,0.48176220106895
"2017-10-01",0.377367143230998,0.380296516642311,0.378831829936655
"2017-11-01",0.795654792216762,0.371336036962006,0.583495414589384
"2017-12-01",0.89367143418755,0.315178710961364,0.604425072574457
"2018-01-01",0.946009458445041,0.466625669678827,0.706317564061934
"2018-02-01",0.803093628786444,0.671326727812288,0.737210178299366
"2018-03-01",0.425670743401866,0.136408926054441,0.281039834728154
"2018-04-01",0.0886790991821597,0.287965983441149,0.188322541311654
"2018-05-01",0.258735061284745,0.247214182137844,0.252974621711294
"2018-06-01",0.687468692125702,0.224261945580241,0.455865318852971
"2018-07-01",0.833922720174228,0.194437175733389,0.514179947953809
"2018-08-01",0.758004006649886,0.434643259510919,0.596323633080403
"2018-09-01",0.82168279147442,0.561202232445677,0.691442511960049
"2018-10-01",0.787402347166257,0.593526064924637,0.690464206045447
"2018-11-01",0.798846494809359,0.17384244259552,0.48634446870244
"2018-12-01",0.139004842905127,0.453943953299418,0.296474398102272
"2019-01-01",0.0719719231135272,0.208879348281052,0.140425635697289
"2019-02-01",0.0538827517112091,0.292663792837685,0.173273272274447
"2019-03-01",0.47482578519586,0.296834317846175,0.385830051521017
"2019-04-01",0.816924218169556,0.249143491129614,0.533033854649585
"2019-05-01",0.523726273693697,0.448569130786049,0.486147702239873
"2019-06-01",0.363156072537622,0.401520400109472,0.382338236323547
"2019-07-01",0.168969231315335,0.320750775121224,0.24486000321828
"2019-08-01",0.191173088445737,0.415086591390739,0.303129839918238
"2019-09-01",0.113094787357145,0.355004988350449,0.234049887853797
"2019-10-01",0.0468304746033758,0.261460114567873,0.154145294585624
"2019-11-01",0.0844903687670286,0.269932037849636,0.177211203308332
"2019-12-01",0.0638694590700837,0.460379395150692,0.262124427110388
"2020-01-01",0.0328372891907983,0.585607326102701,0.30922230764675
"2020-02-01",0.00261222142515375,0.562383831863941,0.282498026644547
"2020-03-01",1.01991901672998e-05,0.395496374112376,0.197753286651272
"2020-04-01",1.49713777420382e-06,0.14408810416112,0.0720448006494471
"2020-05-01",1.5863963715455e-06,0.0645130996185249,0.0322573430074482
"2020-06-01",7.47581092538671e-05,0.139907080873217,0.0699909194912353
"2020-07-01",0.000192024164181086,0.0992893230804547,0.0497406736223179
"2020-08-01",0.000287674985817697,0.170375513186814,0.085331594086316
"2020-09-01",0.000187548447246915,0.464046544627064,0.232117046537155
"2020-10-01",0.000143826752533728,0.220985967256079,0.110564897004306
"2020-11-01",0.00062747745330292,0.642740443592245,0.321683960522774
"2020-12-01",0.0271065835651285,0.333867835350522,0.180487209457825
"2021-01-01",0.719741026767301,0.317755250509431,0.518748138638366
"2021-02-01",0.994879835559339,0.3550374870838,0.674958661321569
"2021-03-01",0.999710540087481,0.202666391233022,0.601188465660252
"2021-04-01",0.999981007427614,0.392119312947985,0.6960501601878
"2021-05-01",0.999984940213681,0.384828890075054,0.692406915144367
"2021-06-01",0.999993009417852,0.225797151040441,0.612895080229146
"2021-07-01",0.999980913185258,0.494075171183978,0.747028042184618
"2021-08-01",0.999839369734522,0.338063875735185,0.668951622734853
"2021-09-01",0.996973460650213,0.414862441695295,0.705917951172754
"2021-10-01",0.996224478930894,0.312442412245057,0.654333445587976
"2021-11-01",0.9962894992259,0.376018219376236,0.686153859301068
"2021-12-01",0.992369947949608,0.199945351187136,0.596157649568372
"2022-01-01",0.9976038337986,0.533138737239559,0.765371285519079
"2022-02-01",0.999942730236289,0.129637551835047,0.564790141035668
"2022-03-01",0.999999297647193,0.0818170022105723,0.540908149928882
"2022-04-01",0.999999655397858,0.0748078935399174,0.537403774468888
"2022-05-01",0.999999971250707,0.0913857373731198,0.545692854311913
"2022-06-01",0.999999938310367,0.189530894501101,0.594765416405734
"2022-07-01",0.999999966463733,0.0531345269125126,0.526567246688123
"2022-08-01",0.999999220911991,0.0621375629878424,0.531068391949917
"2022-09-01",0.99999608889685,0.110548793173277,0.555272441035063
"2022-10-01",0.999998198952698,0.183647444535444,0.591822821744071
"2022-11-01",0.99999931355568,0.058246202055014,0.529122757805347
"2022-12-01",0.999999975784295,0.0839208309502281,0.541960403367261
"2023-01-01",0.999999898078218,0.0785559119975268,0.539277905037872
"2023-02-01",0.999998272447699,0.06494797835843,0.532473125403064
"2023-03-01",0.99998330732534,0.08079797221112,0.54039063976823
"2023-04-01",0.999898429682807,0.181985239400997,0.590941834541902
"2023-05-01",0.998180984960284,0.253823962095224,0.626002473527754
"2023-06-01",0.980658369449911,0.114219922023363,0.547439145736637
"2023-07-01",0.424688312347207,0.101079338414026,0.262883825380616
"2023-08-01",0.790222944166693,0.128295992478724,0.459259468322709
"2023-09-01",0.905168727793808,0.156964674398829,0.531066701096318
"2023-10-01",0.900629007342609,0.192606947021003,0.546617977181806
"2023-11-01",0.553363870932157,0.121090336021455,0.337227103476806
"2023-12-01",0.0106153402529903,0.118261136898859,0.0644382385759249
"2024-01-01",0.0115301565830055,0.21326196392838,0.112396060255692
"2024-02-01",0.0309359171277034,0.169783096930413,0.100359507029058
"2024-03-01",0.778965179474265,0.410877343160119,0.594921261317192
"2024-04-01",0.998026654037369,0.166096178052663,0.582061416045016
"2024-05-01",0.99989317374615,0.166473094846684,0.583183134296417
"2024-06-01",0.999710920630594,0.19653233204782,0.598121626339207
"2024-07-01",0.999353618493223,0.118924551870051,0.559139085181637
"2024-08-01",0.999103141007086,0.162418491411245,0.580760816209165
"2024-09-01",0.999551131984853,0.116459526791637,0.558005329388245
"2024-10-01",0.998047013529394,0.0843586416434492,0.541202827586422
"2024-11-01",0.993436836952891,0.137877133089449,0.56565698502117
"2024-12-01",0.776934698619302,0.465996638680646,0.621465668649974
