"","P_MA","P_Risk","f_technical"
"2017-10-01",0.904854722563412,0.615245564344796,0.760050143454104
"2017-11-01",0.938923359787964,0.519860288364209,0.729391824076086
"2017-12-01",0.941075824490182,0.665706417999634,0.803391121244908
"2018-01-01",0.939407435728341,0.634005551167084,0.786706493447712
"2018-02-01",0.937457045870109,0.548559625410566,0.743008335640338
"2018-03-01",0.932787467109942,0.531238403173929,0.732012935141935
"2018-04-01",0.782014111253736,0.552365876928274,0.667189994091005
"2018-05-01",0.697011478032204,0.611380261514872,0.654195869773538
"2018-06-01",0.567330024919518,0.492604603725911,0.529967314322715
"2018-07-01",0.665414000179313,0.465763593191215,0.565588796685264
"2018-08-01",0.596151169625914,0.398545591772445,0.497348380699179
"2018-09-01",0.613910119022568,0.4393657486841,0.526637933853334
"2018-10-01",0.379267550365158,0.679540389281674,0.529403969823416
